26497.819	0.7	0	0.3	0.8	0.5	1.9	2.3
26498.419	0.8	0.3	-0.1	1	0.8	1.4	2.2
26499.019	1.1	0.5	-0.3	1	0.6	0.8	1.9
26499.619	1.2	0.5	0	0.2	0.2	0.1	1.2
26500.219	1.5	0.3	0.5	-0.5	-0.4	-0.1	0.6
26500.819	1	0.2	0.8	-1.2	-0.9	-0.3	0.3
26501.419	1	0.3	0.9	-0.1	-0.1	-1.1	-0.4
26502.019	0.6	0.5	0.5	-0.1	0.1	-1.9	-1.1
26502.619	0.5	0.8	0	0	0.1	-2.3	-1.4
26503.219	0.7	1	-0.6	0.1	-0.1	-2.4	-1.5
26503.819	0.8	1.1	-1	0.2	-0.2	-2.1	-1.3
26504.419	1	1.1	-1.1	0.5	-0.1	-1.6	-0.9
26505.019	1.1	0.9	-1	0.6	0	-1.2	-0.6
26505.619	1.1	0.5	-0.6	0.6	0.1	-0.9	-0.5
26506.219	1	0.1	-0.1	-0.1	-0.3	-0.3	-0.3
26506.819	0.8	-0.1	0.1	-0.3	-0.3	0.4	0
26507.419	0.6	-0.1	0.2	-0.4	-0.1	0.9	0.4
26508.019	0.3	-0.1	0.1	-0.6	-0.2	1.3	0.7
26508.619	-0.2	0	0	-0.9	-0.1	1.6	1
26509.219	-0.3	0.1	0	-1	0	1.7	1.1
26509.819	-0.3	0.1	0	-0.8	0.3	1.6	1.1
26510.419	0	0.1	0	-0.5	0.4	1.4	1.1
26511.019	0.4	0.1	0	0	0.5	1.2	1.1
26511.619	0.8	0.1	0.1	0.4	0.4	1.2	1.2
26512.219	1.2	0.1	0.1	0.7	0.3	1.1	1.1
26512.819	0.9	0.1	0.1	0.6	0.3	0.8	0.8
26513.419	0.7	0.1	0.1	0.6	0.5	0.3	0.3
26514.019	0.5	0.1	0.1	0.5	0.4	-0.4	-0.4
26514.619	0.4	0.1	0.1	0.3	0.1	-1	-0.9
26515.219	0.6	0.2	0	0.1	-0.3	-1.3	-1.2
26515.819	0.7	0.2	-0.1	0.2	-0.5	-1.5	-1.4
26516.419	0.8	0.2	-0.2	0.1	-0.6	-1.9	-1.9
26517.019	0.9	0.2	-0.2	0.1	-0.5	-2.2	-2.2
26517.619	0.9	0.2	-0.2	0.4	-0.2	-2.4	-2.5
26518.219	1.1	0.1	0	1	0.2	-2.3	-2.5
26518.819	1	0.1	0.2	1.3	0.7	-2	-2.2
26519.419	0.9	0	0.5	1.6	1.1	-1.7	-2
26520.019	0.5	0	0.6	1.7	1.6	-1.6	-2
26520.619	-0.1	0.1	0.4	1.1	1.9	-1.4	-1.7
26521.219	-0.4	0.3	0.1	0.6	1.9	-1	-1.1
26521.819	-0.5	0.5	-0.1	0.5	1.6	-0.4	-0.2
26522.419	-0.4	0.5	-0.1	-0.1	0.9	0	0.4
26523.019	0	0.5	0.1	-0.5	0	0.2	0.6
26523.619	0.3	0.4	0.2	-1.3	-0.8	0.5	0.8
26524.219	0.4	0.4	0	-1.6	-1.4	0.9	1.1
26524.819	0.5	0.5	-0.3	-1.7	-1.7	1.5	1.6
26525.419	0.6	0.5	-0.5	-1.4	-1.9	1.7	1.8
26526.019	0.7	0.5	-0.4	-0.6	-1.8	1.2	1.3
26526.619	0.5	0.4	0	-0.5	-1.3	0.4	0.3
26527.219	0.3	0.2	0.5	0.2	-0.6	-0.2	-0.4
26527.819	0.3	0.1	0.8	0.1	-0.4	-0.6	-0.8
26528.419	0.3	0.1	0.7	0.2	-0.1	-1.1	-1
26529.019	0.4	0.4	0.2	0.5	0.3	-1.8	-1.3
26529.619	0.1	0.7	-0.4	0.8	0.8	-2.6	-1.8
26530.219	0.2	0.8	-0.8	1	1	-3.1	-2.2
26530.819	0.1	0.8	-1.1	0.4	0.8	-3	-2.3
26531.419	-0.1	0.7	-1.2	-0.2	0.3	-2.3	-2.1
26532.019	-0.5	0.3	-1	-1	-0.2	-1.5	-1.8
26532.619	-0.5	0	-0.7	-0.8	0	-0.9	-1.8
26533.219	-0.3	-0.2	0	0	0.5	-0.5	-1.8
26533.819	-0.2	-0.5	0.9	0.1	0.6	-0.1	-1.7
26534.419	-0.1	-0.6	1.6	-0.1	0.4	0.5	-1.4
26535.019	0	-0.7	2.2	-0.7	0	1	-1
26535.619	0	-0.4	2.3	-0.8	0.1	1.1	-0.6
26536.219	0.1	0.2	1.8	0	0.7	0.6	-0.3
26536.819	0	0.9	1	0.6	1.1	-0.2	0
26537.419	0.1	1.6	0.3	0.6	1	-0.7	0.3
26538.019	0.1	1.9	-0.2	0	0.5	-0.8	0.8
26538.619	0.4	2	-0.5	-0.2	0.3	-0.8	1.1
26539.219	0.6	2	-0.7	0.4	0.5	-1	1.1
26539.819	1	1.9	-0.9	1.3	0.9	-1.2	1.1
26540.419	1.5	1.8	-0.9	1.8	0.8	-0.9	1.1
26541.019	1.7	1.6	-1	1.5	0.3	-0.2	1.4
26541.619	1.6	1.3	-1	0.8	-0.3	0.7	1.7
26542.219	1.5	1.1	-1	0.4	-0.7	1.3	1.8
26542.819	1.8	0.8	-0.9	0.4	-0.9	1.5	1.7
26543.419	1.8	0.6	-0.8	0.2	-1.2	1.6	1.6
26544.019	1.6	0.4	-0.7	-0.8	-2	1.6	1.3
26544.619	1.3	0.1	-0.5	-1.9	-2.7	1.5	0.9
26545.219	1.2	-0.1	-0.5	-2.4	-2.8	1.2	0.3
26545.819	1	-0.2	-0.5	-2.5	-2.4	0.8	-0.3
26546.419	0.9	-0.3	-0.3	-1.9	-1.5	0.3	-0.9
26547.019	0.7	-0.4	-0.1	-1.7	-0.8	-0.4	-1.5
26547.619	0.7	-0.6	0.3	-1.4	-0.3	-0.8	-1.9
26548.219	0.6	-0.6	0.7	-1	0.3	-1.2	-2.1
26548.819	0.5	-0.7	1	-0.1	1.1	-1.5	-2.1
26549.419	0.3	-0.5	0.9	0.9	1.8	-1.8	-2.1
26550.019	0.1	-0.2	0.4	1	1.8	-1.9	-1.9
26550.619	0.5	0.1	-0.3	1.3	1.5	-2.4	-2
26551.219	0.9	0.3	-0.8	0.9	0.8	-2.8	-2.1
26551.819	1.6	0.4	-0.9	0.5	-0.1	-3	-2.2
26552.419	2	0.2	-0.7	0.3	-0.9	-2.9	-2.3
26553.019	2	-0.1	-0.3	-0.3	-1.6	-2.6	-2.3
26553.619	1.7	-0.4	0	-0.8	-1.8	-1.9	-2
26554.219	1.1	-0.5	0.1	-1.6	-1.7	-1.1	-1.3
26554.819	0.8	-0.5	0.2	-1.1	-1	-0.4	-0.6
26555.419	0.7	-0.4	0.3	-0.7	-0.4	0.2	0.1
26556.019	0.7	-0.4	0.3	-0.3	0.2	0.9	0.7
26556.619	1.1	-0.4	0.3	0.3	0.7	1.4	1.1
26557.219	1	-0.3	-0.1	0.9	1.6	1.9	1.6
26557.819	0.9	-0.2	-0.4	1.4	2.3	2	1.8
26558.419	1	-0.1	-0.7	1.6	2.4	1.6	1.4
26559.019	1.5	-0.1	-0.6	1.8	1.8	0.9	0.5
26559.619	1.6	-0.4	0	0.9	0.7	0.4	-0.5
26560.219	1.5	-0.6	0.8	-0.3	-0.5	0	-1.1
26560.819	1.4	-0.8	1.4	-1.2	-1.4	-0.2	-1.4
26561.419	1.6	-0.7	1.8	-1.6	-1.9	-0.7	-1.6
26562.019	1.6	-0.5	1.8	-1.8	-2.3	-1.4	-1.7
26562.619	1.5	0	1.5	-1.9	-2.5	-1.8	-1.5
26563.219	1.7	0.5	0.7	-1.7	-2.4	-2	-1
26563.819	1.7	1	-0.2	-1.3	-2	-2	-0.4
26564.419	1.9	1.4	-1.2	-0.3	-1.2	-1.8	0.3
26565.019	2	1.5	-1.9	0.7	-0.3	-1.8	0.7
26565.619	1.9	1.3	-2.1	1.3	0.4	-1.6	0.9
26566.219	1.6	0.9	-1.9	1.2	1	-1.2	0.9
26566.819	1.2	0.3	-1.5	0.8	1.1	-0.5	0.9
26567.419	1	-0.2	-1.1	0.3	1	0.1	0.8
26568.019	0.8	-0.7	-0.8	0.2	0.9	0.5	0.5
26568.619	0.7	-1	-0.7	0.1	0.7	0.7	0.1
26569.219	0.4	-1.2	-0.6	-0.3	0.3	0.5	-0.7
26569.819	0.4	-1.3	-0.5	-0.4	0	0.2	-1.3
26570.419	0.6	-1.5	-0.3	-0.4	-0.4	0.3	-1.7
26571.019	1	-1.6	0	-0.1	-0.7	0.4	-1.8
26571.619	1.4	-1.7	0.3	0.4	-0.7	0.1	-2.1
26572.219	1.8	-1.8	0.8	1.2	-0.4	-0.4	-2.4
26572.819	1.6	-1.8	1.3	1	-0.1	-0.8	-2.6
26573.419	1.1	-1.6	1.7	0.7	0.2	-1	-2.4
26574.019	0.4	-1.4	1.9	0.4	0.5	-0.5	-1.5
26574.619	-0.4	-1.1	1.8	-0.1	0.7	-0.1	-0.5
26575.219	-0.7	-0.6	1.4	0.1	1.1	-0.3	0.1
26575.819	-0.8	-0.1	0.7	-0.1	1.3	-1	-0.1
26576.419	-0.8	0.4	-0.1	-0.2	1.5	-1.3	0.2
26577.019	-0.7	0.7	-0.8	-0.6	1.2	-0.9	0.8
26577.619	-0.2	0.8	-1.2	-0.5	0.5	-0.3	1.5
26578.219	0.2	0.6	-1.1	-0.3	0	0.3	1.9
26578.819	0.5	0.3	-0.8	-0.1	-0.2	0.4	1.9
26579.419	0.6	-0.1	-0.4	0.3	-0.1	0.4	1.3
26580.019	0.4	-0.4	0	0.1	-0.1	0.7	1
26580.619	0.3	-0.5	0	0.2	0	1.5	1.3
26581.219	0.4	-0.5	-0.1	0.4	0.2	2	1.3
26581.819	0.3	-0.4	-0.3	0.3	0.3	2	0.9
26582.419	0	-0.4	-0.3	0.3	0.9	1.4	0.1
26583.019	-0.2	-0.5	0	0.3	1.4	0.6	-0.9
26583.619	0	-0.6	0.6	0.3	1.4	-0.1	-1.5
26584.219	0.5	-0.7	1.3	0.4	0.9	-0.7	-2
26584.819	1	-0.8	1.8	0.5	0.4	-1.2	-2.3
26585.419	1.3	-0.5	1.8	0.4	-0.1	-1.9	-2.7
26586.019	1.2	0	1.3	0.1	-0.5	-2.7	-2.9
26586.619	1.3	0.5	0.7	0.1	-0.5	-3.3	-2.8
26587.219	1.3	1	0.1	0.1	-0.7	-3.4	-2.4
26587.819	1.5	1.2	-0.2	0.2	-1	-3.2	-1.8
26588.419	1.7	1.3	-0.4	0.2	-1.2	-2.8	-1.2
26589.019	1.6	1.2	-0.6	0.3	-0.8	-2.5	-0.9
26589.619	1.1	1.1	-0.8	-0.2	-0.5	-2.4	-1
26590.219	1	1	-1	-0.3	0	-2.2	-1.2
26590.819	0.9	0.9	-1	-0.2	0.2	-1.9	-1.3
26591.419	1.1	0.6	-0.7	0	0.1	-1.5	-1.2
26592.019	1.1	0.4	-0.2	0.2	0.2	-1.3	-1.3
26592.619	0.8	0.1	0.4	0.2	0.5	-1.2	-1.4
26593.219	0.5	-0.1	0.7	0	0.3	-1	-1.2
26593.819	0.5	-0.1	0.6	-0.3	-0.3	-0.6	-0.5
26594.419	0.9	0.2	-0.1	0.3	-0.6	0.2	0.7
26595.019	1.2	0.5	-1.1	0.9	-0.4	1.1	1.9
26595.619	1.4	0.7	-1.8	1	-0.3	1.8	2.7
26596.219	1.3	0.5	-2.1	0.6	-0.2	2.2	2.9
26596.819	0.9	0.1	-1.7	0.3	-0.2	2.6	3
26597.419	0.7	-0.4	-1.2	-0.2	-0.2	3	2.8
26598.019	0.3	-1.1	-0.3	-0.1	0.2	2.9	2.2
26598.619	-0.6	-1.5	0.4	0.1	1.2	2.5	1.4
26599.219	-1.2	-1.6	0.8	0.1	1.9	1.8	0.5
26599.819	-1.2	-1.6	0.9	-0.2	1.7	0.9	-0.4
26600.419	-0.8	-1.4	0.6	-0.3	1.4	0.3	-0.9
26601.019	-0.4	-1.2	0.4	0.1	1.5	0	-0.9
26601.619	-0.1	-0.9	0.1	0.4	1.3	-0.4	-0.9
26602.219	0.4	-0.7	-0.1	0.7	1	-0.7	-0.9
26602.819	0.8	-0.7	-0.2	0.9	0.4	-0.8	-0.9
26603.419	0.7	-0.8	-0.3	0.6	-0.1	-0.9	-0.9
26604.019	0.6	-0.8	-0.2	0.3	-0.6	-1	-1.1
26604.619	0.5	-0.9	0.1	0.1	-0.8	-1.2	-1.4
26605.219	0.3	-0.9	0.5	-0.3	-1	-1.5	-1.8
26605.819	0.4	-1.1	0.9	-0.7	-1.4	-1.8	-2.3
26606.419	0.4	-1.1	1.2	-1	-1.7	-2.1	-2.7
26607.019	0.5	-0.8	1.1	-0.9	-1.4	-2.7	-3
26607.619	0.4	-0.5	0.7	-0.8	-0.7	-3.3	-3.1
26608.219	0.3	-0.1	0.3	-0.4	-0.2	-3.7	-3
26608.819	0.5	0.1	-0.1	-0.1	-0.1	-3.6	-2.7
26609.419	0.3	0.2	-0.5	0.2	0.2	-3.2	-2.3
26610.019	0.1	0.2	-0.8	0.7	0.8	-2.8	-2
26610.619	0	0.2	-0.9	1.1	1.4	-2.2	-1.5
26611.219	-0.1	0	-0.8	1.2	1.6	-1.5	-1
26611.819	-0.1	-0.3	-0.3	1.1	1.4	-0.4	-0.2
26612.419	0.1	-0.6	0.3	0.7	0.8	0.8	0.5
26613.019	0.3	-0.7	0.7	0.2	0.1	1.5	1
26613.619	0.4	-0.7	0.9	0	-0.2	1.9	1.3
26614.219	0.3	-0.6	0.7	-0.4	-0.4	2	1.6
26614.819	0.2	-0.3	0.4	-0.9	-0.9	2.1	1.9
26615.419	0.3	-0.1	-0.2	-1	-1.1	1.9	2
26616.019	0.2	0.1	-0.5	-0.8	-0.8	1.4	1.9
26616.619	0	0.1	-0.6	-0.6	-0.3	0.7	1.4
26617.219	0	0	-0.5	-0.3	0.1	0.1	0.7
26617.819	0.1	-0.2	-0.4	-0.1	0.4	-0.2	0.2
26618.419	0.2	-0.4	-0.3	0.4	0.6	-0.4	-0.3
26619.019	0.1	-0.5	-0.3	0.8	0.6	-0.6	-0.9
26619.619	0.2	-0.5	-0.3	0.9	0.3	-0.9	-1.4
26620.219	0.3	-0.6	0	0.5	0.1	-0.8	-1.7
26620.819	0.5	-0.7	0.4	0.1	0	-0.8	-1.9
26621.419	0.8	-0.7	0.9	0	-0.6	-0.7	-1.8
26622.019	1	-0.8	1.3	-0.2	-1.2	-0.3	-1.5
26622.619	0.9	-0.6	1.3	0	-1.3	0	-1
26623.219	0.7	-0.3	1	-0.6	-1.5	0.4	-0.4
26623.819	-0.2	0.1	0.5	-1.2	-1.4	0.9	0.7
26624.419	-1	0.5	0.2	-1.3	-0.7	1	1.4
26625.019	-0.7	0.7	0.3	-0.6	-0.3	0.6	1.4
26625.619	0.3	0.7	0.5	-0.9	-1.2	0.2	1.2
26626.219	0.4	0.6	0.4	-1.1	-1.3	0	1.1
26626.819	0.1	0.7	0	-1.1	-0.7	-0.4	1
26627.419	-0.4	1	-0.6	-1	-0.2	-0.8	0.6
26628.019	-0.9	1.1	-1.1	-1.1	0	-1.7	-0.1
26628.619	-1	1.1	-1.3	-0.7	0	-2.2	-0.8
26629.219	-0.8	0.8	-1.1	-0.5	-0.3	-1.9	-1.1
26629.819	-0.7	0.4	-0.8	-0.9	-0.4	-0.9	-0.7
26630.419	-0.6	0	-0.5	-0.2	0.3	0	-0.2
26631.019	-0.4	-0.2	-0.3	0.1	0.5	0.3	-0.2
26631.619	-0.2	-0.4	-0.1	0.3	0.3	0.3	-0.4
26632.219	-0.1	-0.4	0	0.6	0.1	0.3	-0.6
26632.819	-0.2	-0.5	0.2	0.7	0.2	0.4	-0.6
26633.419	-0.4	-0.5	0.4	0.5	0.6	0.2	-0.7
26634.019	-0.4	-0.5	0.5	0.5	0.7	-0.6	-1.3
26634.619	-0.2	-0.4	0.5	0.7	0.7	-1.7	-2.2
26635.219	-0.1	-0.3	0.2	1	0.9	-2.5	-2.5
26635.819	-0.5	-0.1	-0.1	1	1.1	-2.6	-2.2
26636.419	-0.5	0	-0.3	0.9	1.3	-2.4	-1.7
26637.019	-0.7	0.1	-0.5	0.6	1.2	-2.2	-1.3
26637.619	-0.5	0	-0.5	0.5	0.8	-2.1	-1.4
26638.219	0.1	-0.2	-0.6	0.7	0	-1.8	-1.3
26638.819	0.4	-0.3	-0.7	0.5	-0.6	-1.1	-0.9
26639.419	0.3	-0.4	-0.7	0.3	-0.7	-0.4	-0.5
26640.019	0.1	-0.6	-0.5	-0.4	-0.7	0	-0.4
26640.619	0	-0.8	0	-0.6	-0.6	0	-0.7
26641.219	0	-1	0.4	-0.4	-0.4	-0.1	-1.1
26641.819	-0.1	-1.1	0.9	-0.2	-0.2	0.2	-1
26642.419	-0.2	-1.1	1.1	0.2	0.2	0.6	-0.5
26643.019	-0.6	-0.9	0.9	0.6	1.2	0.6	-0.2
26643.619	-1	-0.5	0.6	1.3	2.2	-0.1	-0.3
26644.219	-1	-0.2	0.4	1.3	2.4	-0.4	0
26644.819	-0.4	0	0.2	1.4	2	-0.3	0.4
26645.419	0.1	0	0	1.6	1.5	-0.2	0.7
26646.019	0.5	0.1	-0.4	1.4	1	-0.2	0.9
26646.619	0.3	0.2	-0.8	1.1	0.6	-0.7	0.7
26647.219	0.1	0.2	-1.1	0.3	0	-1.1	0.3
26647.819	-0.2	0	-1.1	-0.3	-0.6	-1	0
26648.419	-0.6	-0.3	-0.9	-1.3	-1.3	-0.2	0.2
26649.019	-0.2	-0.6	-0.7	-1.1	-1.3	-0.2	-0.4
26649.619	0	-0.8	-0.5	-0.7	-1	-0.7	-1.3
26650.219	0.3	-1	-0.1	-0.7	-0.7	-1.1	-2.1
26650.819	0.2	-1.1	0.3	-0.8	-0.6	-1	-2.3
26651.419	-0.1	-1.3	0.7	-0.9	-0.5	-0.6	-2.1
26652.019	-0.3	-1.3	0.9	-0.5	0	-0.1	-1.7
26652.619	-0.3	-1.1	1	-0.1	0.3	0	-1.2
26653.219	-0.2	-0.8	0.9	0.3	0.4	-0.1	-0.8
26653.819	0.1	-0.6	0.9	0.2	0.1	0.3	0
26654.419	0.3	-0.4	0.8	-0.2	-0.3	0.8	0.9
26655.019	0.4	-0.2	0.5	-0.3	-0.3	1.1	1.5
26655.619	0.3	0.1	0	0.1	0	0.9	1.4
26656.219	0.2	0.3	-0.4	0.5	0.2	0.4	1.1
26656.819	0.3	0.4	-0.6	0.8	0.2	0	0.6
26657.419	0.3	0.3	-0.4	0.8	0.4	-0.4	0
26658.019	0.3	0.1	0.1	0.6	0.7	-0.9	-0.7
26658.619	0.3	-0.1	0.5	0.7	1	-1.4	-1.3
26659.219	0.4	-0.2	0.9	0.9	1.3	-1.8	-1.8
26659.819	0.6	-0.1	0.9	1	1.2	-1.7	-1.6
26660.419	0.4	0.1	0.5	0.5	0.9	-1.3	-0.9
26661.019	0	0.5	-0.1	-0.2	0.8	-0.9	-0.2
26661.619	-0.3	0.7	-0.6	-0.7	0.6	-0.8	0.4
26662.219	-0.1	0.8	-0.9	-1	0.1	-0.6	0.8
26662.819	0.6	0.7	-1.1	-0.5	-0.3	-0.2	1.2
26663.419	1.2	0.4	-1.2	-0.2	-0.9	0.4	1.6
26664.019	1.4	0.2	-1.3	-0.2	-1.2	0.8	1.7
26664.619	1.3	-0.1	-1.4	-0.4	-1.1	0.9	1.4
26665.219	1.2	-0.4	-1.2	-0.4	-0.7	0.6	0.7
26665.819	1.6	-0.8	-0.8	0.4	-0.2	0.4	-0.1
26666.419	1.9	-1.2	-0.1	1.2	0.2	0.1	-0.9
26667.019	1.9	-1.5	0.5	1.5	0.6	-0.3	-1.6
26667.619	1.4	-1.6	0.7	1	0.9	-0.9	-2.3
26668.219	0.8	-1.6	0.6	0.4	1.5	-1.9	-3.2
26668.819	0.5	-1.4	0.3	0.2	1.6	-2.5	-3.5
26669.419	0.6	-1.1	-0.1	0.2	1.3	-2.6	-3.3
26670.019	1.2	-0.9	-0.2	0.4	0.7	-2.5	-3
26670.619	1.9	-0.9	-0.2	0.5	-0.1	-2.4	-2.8
26671.219	1.9	-1	0	-0.4	-1	-2.1	-2.6
26671.819	2	-1.1	0.3	-0.6	-1.4	-1.9	-2.3
26672.419	1.9	-1.2	0.6	-0.5	-1.6	-1.2	-1.7
26673.019	2.4	-1.1	0.8	-0.2	-2	-0.2	-0.7
26673.619	2.6	-1	0.9	-0.1	-1.8	-0.2	-0.5
26674.219	2.1	-0.8	0.8	0	-1.1	-1.1	-1.3
26674.819	1.7	-0.6	0.7	0	-0.4	-1.9	-1.9
26675.419	1.1	-0.3	0.4	-0.5	0	-2.6	-2.3
26676.019	0.7	-0.1	0.1	-0.4	0.4	-3.2	-2.6
26676.619	0.5	-0.1	-0.1	-0.4	0.6	-3.6	-2.9
26677.219	0.3	0.1	-0.4	-0.7	0.4	-4.2	-3.4
26677.819	0.4	0.1	-0.5	-1.2	0.5	-5.2	-4.1
26678.419	0.8	0	-0.3	-1.2	0.4	-5.9	-4.7
26679.019	1.3	-0.2	-0.1	-1.4	-0.4	-5.9	-4.7
26679.619	1.6	-0.3	-0.1	-2	-1.3	-5.7	-4.8
26680.219	1.4	-0.4	-0.5	-2.2	-1.8	-5.7	-5
26680.819	1.2	-0.3	-1	-2.1	-1.8	-5.6	-5.2
26681.419	0.9	-0.3	-1.5	-1.6	-1.7	-5.7	-5.5
26682.019	0.9	-0.4	-1.5	-1.2	-1.5	-5.5	-5.7
26682.619	1.5	-0.8	-0.9	-0.7	-1.6	-4.9	-5.7
26683.219	2.2	-1.3	0.1	-0.5	-2	-4.2	-5.6
26683.819	2.6	-1.7	0.8	-0.3	-1.9	-3.6	-5.4
26684.419	2.8	-1.8	1.3	0.5	-1	-3.4	-5.1
26685.019	2.5	-1.7	1.5	0.9	-0.3	-3.5	-4.9
26685.619	2.3	-1.3	1.5	1.2	0.2	-3.7	-4.6
26686.219	1.4	-1	1.3	0.5	0.3	-4.1	-4.4
26686.819	0.8	-0.6	0.8	0	0.4	-4.6	-4.2
26687.419	0.8	-0.2	0	0.1	0.9	-5.1	-4.1
26688.019	0.8	0.2	-0.8	0.2	1.3	-5.7	-4
26688.619	0.8	0.3	-1.5	0.5	1.7	-6	-4
26689.219	0.9	0.2	-1.8	0.2	1.4	-5.9	-4.2
26689.819	1.1	-0.1	-1.7	0.2	1.1	-5.7	-4.3
26690.419	1.2	-0.5	-1.3	0.4	1.1	-5.4	-4.7
26691.019	1.4	-1	-0.6	1	1.2	-5	-5
26691.619	1.7	-1.5	0.1	1.4	1.2	-4.7	-5.4
26692.219	1.9	-1.8	0.5	1.2	0.6	-4.5	-5.8
26692.819	1.8	-1.8	0.7	0.9	0.2	-4.3	-6.1
26693.419	1.6	-1.6	0.6	0.4	-0.3	-4.1	-6
26694.019	1.5	-1.4	0.5	0.1	-0.5	-3.9	-5.7
26694.619	1.5	-1.2	0.6	-0.5	-0.8	-3.6	-5.1
26695.219	1.4	-1.1	0.9	-0.8	-1.3	-3.4	-4.4
26695.819	1.6	-1.1	1.2	-1.2	-2.1	-3.2	-3.7
26696.419	2	-0.9	1.3	-1.4	-2.4	-3.1	-2.9
26697.019	2	-0.6	1	-1.3	-1.9	-2.8	-2.1
26697.619	1.5	-0.3	0.4	-1.4	-1.2	-2.9	-1.5
26698.219	1	0.1	-0.2	-1.2	-0.5	-3.3	-1.4
26698.819	0.8	0.4	-1	-0.4	0.3	-4.2	-1.9
26699.419	0.9	0.4	-1.4	0.8	1	-5.2	-2.9
26700.019	0.6	0.2	-1.7	1.5	1.6	-5.8	-4
26700.619	0.1	-0.2	-1.8	1.3	2	-6.1	-4.9
26701.219	0.2	-0.6	-1.8	1.5	2.2	-6	-5.7
26701.819	0.8	-1	-1.5	1.8	1.8	-5.9	-6.2
26702.419	1.3	-1.5	-0.6	2	1.1	-5.7	-6.6
26703.019	1.5	-1.9	0.1	1.8	0.4	-5.3	-6.6
26703.619	1.4	-2.3	1.2	0.8	-0.4	-4.4	-6.2
26704.219	1	-2.5	1.7	-0.6	-1.1	-3.6	-5.5
26704.819	0.4	-2.2	1.4	-1.6	-1.4	-3.2	-4.7
26705.419	0.2	-1.7	0.6	-1.5	-1.3	-3.1	-4.1
26706.019	-0.1	-1.1	-0.3	-1.4	-0.9	-3.4	-3.8
26706.619	-0.3	-0.8	-0.8	-1.9	-0.6	-4	-4
26707.219	-0.6	-0.8	-0.8	-2.2	-0.5	-4.4	-4.4
26707.819	-0.9	-1	-0.4	-2.4	-0.3	-4.8	-4.8
26708.419	-0.5	-1.4	0.3	-1.7	0	-5.2	-5.3
26709.019	0	-1.6	1	-0.8	0.3	-5.6	-5.7
26709.619	0.2	-1.6	1.4	-0.4	0.3	-5.8	-5.9
26710.219	0.6	-1.4	1.3	-0.2	0.1	-5.7	-5.9
26710.819	0.8	-1.1	0.7	-0.3	-0.3	-5.4	-5.6
26711.419	1.1	-0.6	0.1	-0.1	-0.4	-4.8	-5
26712.019	1.1	-0.3	-0.4	0.5	-0.1	-4.3	-4.4
26712.619	1.1	-0.1	-0.5	1.1	0.2	-3.7	-3.7
26713.219	1.1	-0.3	-0.2	0.9	0.1	-2.9	-3
26713.819	1	-0.5	0.4	0.8	-0.1	-1.9	-2.1
26714.419	1.1	-0.7	0.9	1.1	-0.1	-0.9	-1.2
26715.019	1.4	-0.6	1.2	1.5	-0.1	-0.2	-0.4
26715.619	1.5	-0.4	1.3	1.8	0.1	0.1	0
26716.219	1.7	-0.2	1.2	1.9	0.3	0.3	0.3
26716.819	1.6	0.2	0.7	1.6	0.5	0.4	0.5
26717.419	1.5	0.6	0.1	1.5	0.7	0.4	0.8
26718.019	1.2	0.9	-0.4	1.3	1.1	0.3	1.1
26718.619	0.6	1	-0.6	1.3	1.4	0.1	1.3
26719.219	-0.2	0.9	-0.4	0.8	1.7	-0.4	1.1
26719.819	-0.7	0.7	-0.2	0	1.7	-0.5	1
26720.419	-1.1	0.5	-0.1	-0.6	1.6	-0.4	1
26721.019	-1	0.4	-0.4	-0.9	1.3	-0.1	1.2
26721.619	-0.3	0.5	-1	-1	0.7	0.3	1.5
26722.219	0.3	0.5	-1.5	-1.5	-0.3	1.1	2
26722.819	0.7	0.4	-1.8	-1.4	-0.8	1.6	2
26723.419	0.3	0	-1.6	-1.7	-1	1.6	1.5
26724.019	0.5	-0.5	-1	-1.4	-1.3	2	1.3
26724.619	0.4	-1	-0.3	-0.9	-1.5	2.3	1
26725.219	0.7	-1.3	0.3	-0.5	-1.4	2.2	0.7
26725.819	1	-1.5	0.7	-0.2	-1.4	2.1	0.5
26726.419	1.1	-1.5	1	-0.3	-1.2	2	0.4
26727.019	1.3	-1.3	1	0.2	-0.9	1.4	0.2
26727.619	1.6	-1	0.9	0.6	-0.7	0.8	0.1
26728.219	1.6	-0.8	0.6	0.6	-0.8	0.4	0.2
26728.819	1.1	-0.5	0.1	0.1	-0.6	-0.3	0
26729.419	0.8	-0.3	-0.3	-0.2	-0.4	-0.9	-0.2
26730.019	0.6	-0.2	-0.8	-0.1	-0.1	-1.4	-0.6
26730.619	0.5	-0.2	-1	-0.1	0.2	-2	-1.1
26731.219	0.6	-0.3	-0.9	0.1	0.4	-2.5	-1.8
26731.819	0.5	-0.6	-0.5	-0.1	0.5	-2.8	-2.5
26732.419	0.1	-1	0.1	-0.4	0.6	-2.8	-3
26733.019	-0.1	-1.2	0.6	-0.4	0.7	-2.7	-3.2
26733.619	0.2	-1.2	0.7	0.1	0.6	-2.4	-2.9
26734.219	0.5	-1.1	0.6	0.4	0.3	-2	-2.5
26734.819	0.6	-0.9	0.4	0.2	0	-1.4	-1.8
26735.419	0.5	-0.7	0.1	-0.3	-0.3	-0.8	-0.9
26736.019	0.9	-0.5	-0.2	-0.4	-0.6	-0.2	-0.2
26736.619	0.7	-0.5	-0.4	-0.3	-0.6	0.3	0.5
